#,description
JHB 25/03,"ADDENDUM : Maintenance, repairs and levelling of tarred roads, potholes, gravel roads, repairs and cleaning of exposed open concrete and brick storm water channels within the Johannesburg Regional Office jurisdiction for a period of 24 months. CIDB grading required is 5CE or higher"
9/3/1/416,"SUPPLY, INSTALLATION AND SUPPORT OF MULTI-FUNCTIONAL PRINTERS AND PHOTOCOPIERS FOR A PERIOD OF THIRTY-SIX (36) MONTHS"
9/3/1/417,SUPPLY AND DELIVERY OF LAPTOPS AND DESKTOPS
TASEZ/RFP016/2024/,Appointment of Three experienced service providers to execute a three-year maintenance services plan and repairs on call-out basis and on a rotational basis for the Access control system
GT/GDH/040/2025,THE APPOINTMENT OF SERVICE PROVIDER/S FOR THE PROVISIONING OF HISTOPATHOLOGY AND TOXICOLOGY SERVICES IN GAUTENG FORENSIC PATHOLOGY SERVICES FOR A PERIOD OF THREE YEARS
GT/GDH/036/2025,THE SUPPLEMENTARY FOR GT/GDH/002/2024 – APPOINTMENT OF SERVICE PROVIDER/S TO SUPPLY AND DELIVER REHABILITATION CONSUMABLES TO THE GDOH INSTITUTIONS FOR A PERIOD ENDING 15 NOVEMBER 2027
GT/GDH/037/2025,THE SUPPLY AND DELIVERY OF HIGH-RISK INFECTION CONTROL GOWNS AND HIGH-RISK EXAMINATION GLOVES FOR FORENSIC PATHOLOGY SERVICES LABORATORIES FOR A PERIOD OF THREE YEARS.
WCGHSC0400/2/2025,FOR THE PROVISION OF RENDERING A GARDEN AND MAINTENANCE OF GROUNDS AT VALKENBERG HOS-PITAL UNDER CONTROL OF WESTERN CAPE GOVERNMENT HEALTH FOR A 3-YEAR PERIOD
WCGHSC0347/1/2025,"FOR THE PROVISION OF RENDERING A COMPREHENSIVE CLEANING AND GROUNDS MAINTENANCE SERVICES AT HELDEBERG DISTRICT HOSPITAL, STRAND CDC, MACASSAR CDC, GUSTROUW CDC AND NOMZA-MO CDC UNDER CONTROL OF WESTERN CAPE GOVERNMENT HEALTH FOR A 3-YEAR PERIOD"
SCMU3-2526-0212-JG,"INFRASTRUCTURE IMPROVEMENTS TO HEALTH CARE FACILITIES IN JOE GQABI DISTRICT: REPAIRS, RENOVATIONS AND REFURBISHMENT TO SIX (6) FACILITIES IN JOE GQABI DISTRICT- WALTER SISULU AND SENQU SUB- DISTRICTS"
RFP 201775,APPOINTMENT OF A SERVICE PROVIDER FOR THE SERVICING AND MAINTENANCE OF CHILLER PLANTS AND COOLING TOWERS FOR SABS SITES FOR A PERIOD OF 36 MONTHS
43Q/2025/26,"DESIGN, SUPPLY, DELIVERY, INSTALLATION, PROGRAMMING, TESTING & COMMISSIONING OF CONTROL & MANAGEMENT SYSTEM OF MV BULK ELECTRICAL SUPPLY AND GENERATOR CONTROL SYSTEMS AND ASSOCIATED SERVICES"
GT/GDARD/035/2025,APPOINTMENT OF PERSPECTIVE PANEL MEMBERS TO CONDUCT FEASIBILITY STUDIES AND DEVELOP BUSINESS PLANS FOR AGRICULTURAL PROJECTS IN GAUTENG PROVINCE FOR A PERIOD OF THIRTY-SIX (36) MONTHS
DID 03/08/2025,UPGRADING OF CIVILS INFRASTRUCTURE AT HOERSKOOL CENTURION
42Q/2025/26,INTERSECTION UPGRADE AND ASSOCIATED WORKS AT MAIN ROAD (M4) / DE WAAL ROAD (M38)/ KENDAL ROAD (M38) IN DIEP RIVER
41S/2025/26,"SAMPLING, TESTING AND ANALYSIS OF MINERAL INSULATING OIL FOR HIGH VOLTAGE ELECTRICAL EQUIPMENT"
39S/2025/26,APPOINTMENT OF A PANEL OF EVENT CATERING SERVICE PROVIDERS FOR EVENTS OF THE CITY OF CAPE TOWN
8/2/2/451 (2025-2028)(6CE/5CEPE or higher),"8/2/2/451 (2025-2028)(6CE/5CEPE or higher) BID TO APPOINT A SERVICE PROVIDER FOR THE SUPPLY, INSTALLATION, MAINTENANCE AND MANAGEMENT OF PRE-PAID WATER METERS ON AN AS AND WHEN REQUIRED BASIS FROM DATE OF AWARD UNTIL 30 JUNE 2028"
BID dtic 04/25-26,"APPOINTMENT OF AN OFFSITE STORAGE VENDOR FOR THE DEPARTMENT OF TRADE, INDUSTRY AND COMPETITION (the dtic) FOR A SPECIFIC TERM CONTRACT OF FIVE YEARS."
DSAC05/25-26,"RE-ADVERTISEMENT APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE A TWENTY-FOUR HOUR SECURITY SERVICE TO THE DEPARTMENT OF SPORT, ARTS AND CULTURE (DSAC) FOR A PERIOD OF THIRTY-SIX (36) MONTHS"
WCGHCC0003/2025,"SUPPLY AND DELIVERY OF CASTING & SPLINTING CONSUMABLES TO ALL HOSPITALS/INSTITUTIONS UNDER THE CONTROL OF THE DEPARTMENT OF HEALTH AND WELLNESS, FOR A THREE-YEAR PERIOD."
ARC/20/08/2025,Request for proposals to assist the ARC with the provision of building/infrastructure and related works repairs and maintenance for a period of five years on an ad hoc basis .
ARC/19/08/2025,Request for proposals to assist the ARC with the provision of tractor and related equipment/accessories repairs and maintenance for a period of five years on an ad hoc basis.
ARC/21/08/2025,Request for proposals to assist the ARC with the provision of Electrical and related works repairs and maintenance for a period of five years on an ad hoc basis .
TDR54/2025/2026,"ALIENATION (SELLING) OF ERF 4561, SITUATED AT HAVENGA STREET, SONSKYN VALLEY, HARTENBOS"
SCM/2026/04/ENG,GRAVEL ROAD MAINTENANCE IN BITOU AREA FOR PERIOD ENDING JUNE 2028
TASEZ/RFP002/2025,The Construction of the External Electrical Bulk Infrastructure for the TASEZ Phase 2 Programme
GT/GIFA/043/2025,TERMS OF REFERENCE FOR THE PRE-QUALIFICATION OF A PANEL OF TRANSACTION ADVISORY SERVICE PROVIDERS TO THE GAUTENG INFRASTRUCTURE FINANCING AGENCY FOR A PERIOD OF 36 MONTHS
9/3/1/418,PANEL OF THREE (3) SERVICE PROVIDERS FOR SUPPLY AND DELIVERY OF PERSONAL PROTECTIVE EQUIPMENTS (PPE) AS AND WHEN REQUIRED FOR A PERIOD OF THIRTY-SIX(36) MONTHS
9/3/1/419,SUPPLY AND INSTALLATION OF AUDIO AND VIDEO CONFERENCING SYSTEM
19/1/9/1/17TA (25),(RFI): REQUEST FOR INFORMATION: PORTABLE AND MOBILE BACK SCATTER CARGO AND VEHICLE SCREENING SYSTEMS: FOR THE SAPS: DETERMINING OF POSSIBLE LOCAL MANUFACTURERS / SUPPLIERS
E1765GXMPMAJ,Electrical energised fence maintenance and repairs
LS03/2025,KIMBERLEY SAPS (CRIME INTELLIGENCE). Acquisition of alternative office accommodation of 1 073m² and 41 parking bays for a period of 5 years.
CGS-2025-10F,Appointment of a service provider for the provision of enterprise architecture assessment and submission of the recommendation plan for the Council for Geoscience for a period of six (6) months.
LS04/2025,UPINGTON SAPS. Acquisition of alternative office accommodation of 832.00m² and 14 parking bays for a period of 3 years.
LS05/2025,KIMBERLEY CRIME REGISTER. Alternative office accommodation of 725.23m² and 10 parking bays for a period of 5 years.
00370/25,"Design, Supply & Installation of Audio Frequency Induction Loop Systems (AFILS)For Joburg City Theatres"
TDR53/2025/2026,CONSTRUCTION OF TARKA AMPHITHEATRE ON ERF 12938 MOSSEL BAY PHASE 2 - ABLUTIONS AND PEDESTRIAN WALKWAY
MPTUT11149GX Cancel,Refurbishment of Fuel Oil Pumps on an ‘as and when required’ basis at Tutuka Power Station for a period of 7 years. - Cancellation
TDR57/2025/2026,APPOINTMENT OF A SERVICE PROVIDER FOR GRASS CUTTING AND GROUND MAINTENANCE
TNPA/2025/06/0004/99874/RFP,"PROVISION OF THE PORT ROAD UPGRADE AND REHABILITATION PHASE ONE: UPGRADE AND REHABILITATION OF URANIA, NEWARK, AND VENTURA CONCRETE ROADS WITHIN THE PORT OF RICHARDS BAY FOR A PERIOD OF 18 MONTHS."
ZNTM01140W,Department of Health: Harding: St Andrew's Hospital: Eradication of Asbestos and Associated roofing works: 5 GB or higher
CPT1002/25,Stellenbosch: Quarantine Station: Rehabilitation of two irrigation dams including repair of the dam wall
BM08/25/26,Appointment of panel of electrical contractors for supply and installation of transformers and poles as and when required for period of 36 months
TE25-BFX-05K-15659 - TE/2025/07/0052/102334/RFP,FOR THE PROVISION OF BUILDING AND OFFICE CLEANING SERVICES AT TRANSNET ENGINEERING BLOEMFONTEIN FOR A PERIOD OF THREE (3) YEARS
E1780DXN,"Eskom Holdings SOC Ltd (“Eskom”) invites you to submit an: • Expression of interest (EOI) to indicate your interest with the required technical information specified in the Eskom standard, 240-126910106 – Particular requirements for Eskom smart metering system as well as the manufacturer’s ISO 9001:2015 certificate. The expression is required for the products stated in Annexure B"
WCGHCC0036/2024,"FOR THE SUPPLY AND DELIVERY OF GYNAECOLOGY, OBSTETRIC, NURSERY AND INFERTILITY CONSUMABLES TO ALL HOSPITALS/INSTITUTIONS UNDER THE CONTROL OF THE DEPARTMENT OF HEALTH, WESTERN CAPE PROVINCIAL GOVERNMENT FOR A THREE-YEAR PERIOD"
SCM20-2025-25,APPOINTMENT OF A RESIDENT CONSULTANT FOR STRATEGIC OVERSIGHT AND IMPLEMENTATION OF STRATEGIC PROJECTS
SCM17-2025-26,SUPPLY AND DELIVERY OF PROTECTIVE CLOTHING FOR INFRASTRUCTURE DEPARTMENT
SCM21-2025-26,MAINTENANCE CONTRACT OF MECHANICAL AND ELECTRICAL EQUIPMENT FOR WATER AND SANITATION INFRASTRUCTURE AT CAPE AGULHAS MUNICIPALITY FOR PERIOD OF 3 YEARS
S018/25,CALL FOR BIDDER PROPOSALS TO OFFER THE WCG A PROPERTY FOR STUDENT ACCOMMODATION IN GEORGE INTENDED FOR THE WESTERN CAPE COLLEGE OF NURSING.
S023/25,OBSERVATORY: GROOTE SCHUUR HOSPITAL: EC UPGRADE AND ADDITIONS: PATIENT BED LIFT INSTALLATION
T 2026-04,APPOINTMENT OF A PANEL OF ACCREDITED SERVICE PROVIDERS FOR PROVISIONING AND FACILITATION OF VARIOUS MUNICIPAL TRAININGS FOR A PERIOD OF THREE (3) YEARS
MNQ/SCM/53/25-26,Appointment of a service provider for provision of banking services for a period of five (05) years
19/1/9/1/15TB(25),CONSTRUCTION OF IKAGENG NEW POLICE STATION: NORTH WEST PROVINCE
E1761DXMP,The supply and delivery of Electrical Cleaner for Limlanga Cluster- Limpopo & Mpumalanga on an “as and when required basis” for a period of Five (5) years.
SCMU5-25/26-0001 SB,TWO YEAR TERM TENDER FOR ELECTRICAL INSTALLATION REPAIRS/MAINTENANCE TO SPECIFIED BUILDINGS FOR THE DEPARTMENT OF PUBLIC WORKS & INFRASTRUCTURE IN THE NELSON MANDELA METRO & SARAH BAARTMAN DISTRICT.
T 2026-05,APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISION OF CLOUD SERVER HOSTING FOR THE PERIOD OF 36 MONTHS
CPT1001/25,Stellenbosch: Quarantine Station: Upgrading of the sewerage system
TDR58/2025/2026,"APPOINTMENT OF A SERVICE PROVIDER FOR THE SUPPLY, INSTALLATION AND MAINTENANCE OF A UNIFIED COMMUNICATIONS PLATFORM"
TENDER-33/2025,"PROVISION OF WASTE CONTAINERS AND WASTE TRANSPORTATION SERVICES BETWEEN WASTE FACILITIES FOR LANGEBERG MUNICIPALITY, FOR A PERIOD OF THREE (3) YEARS"
T 2026-09,APPOINTMENT OF A SERVICE PROVIDER TO PREPARE WEB BASED PROJECT INFORMATION MANAGEMENT SYSTEM FOR THE PERIOD OF 36 MONTHS
FAIS2025/26 - T004,PROVISION OF HR ADVISORY AND BESPOKE HR SUPPORT SERVICES
SASSA:05-25-CS- NC,"Appointment of service provider to render cleaning ,disinfection ,car wash, sanitation ,pest control and gardening services for SASSA: Northern Cape for the period of 36 months."
DTP/RFP/11/ICT/07/2025,Request for proposals for the Appointment of ICASA Registered Service Providers for DTPC’s Broadband and Voice Panel for a period of five (5) years
SCM 01/25-26,"REQUEST FOR PROPOSAL:APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE FLEXIBLE INSURANCE SOLUTIONS FOR SOUTH AFRICAN ARTISTS AND ATHLETES ON BEHALF OF THE DEPARTMENT OF SPORT, ARTS AND CULTURE (DSAC) FOR A PERIOD OF THREE (3) YEARS"
ExtensionMWP2996DX,"Tender extension for the provision of fire systems maintenance service, supplying of first aid kits and accessories within Distribution division Gauteng cluster for a period of 60 months on “an as when required” basis."
E1468NTCSAKZN,THE PROVISION OF CATERING SERVICES FOR NTCSA- EAST GRID FOR A PERIOD OF 3 YEARS.
HOAC HO 52268,"FOR THE SUPPLY, INSTALLATION, MAINTENANCE AND SUPPORT OF RADIO PLANNING AND SPECTRUM MANAGEMENT TOOLS TO TRANSNET RAIL INFRASTRUCTURE MANAGEMENT NATIONALLY FOR A PERIOD OF FIVE (5) YEARS."
ORTIA7980/2025/RFP,"Request for Bids for the Professional Services (Architect, Engineers, Quantity Surveyors and Construction Health and Safety Agent) for the 3rd and 4th Floor Office Reconfiguration Project at O.R. Tambo International Airport for a period of four (4) years"
TMT-LDOE-2025/26-ADDENDUM 17/PSPCL5A,"Appointment of a Multi-Disciplinary Team of Professional Service Providers for the Implementation of Water, Sanitation and Fencing Infrastructure at Mosepedi Secondary School in Limpopo Province for a Period of 18 Months"
CTIA7914/2025/RFP,BUILT ENVIRONMENT PROFESSIONAL SERVICE PROVIDERS FOR THE INTERNATIONAL TERMINAL UPGRADE AND APRON DEVELOPMENT PHASE 1B PROJECT AT ACSA’S CAPE TOWN INTERNATIONAL AIRPORT FOR A PERIOD OF 60 MONTHS
CSIR RFP 9501.1/16/09/2025,Request for Proposals (RFP) Procurement and installation of an HVAC system and replacement of the BMS System at the CSIR ICC for a period of three (3) years.
SAT 323/25,EXHIBITION MANAGEMENT COMPANY FOR AFRICA’S TRAVEL INDABA FOR A PERIOD OF 60 MONTHS
SAT 322/25,EXHIBITION MANAGEMENT COMPANY MEETINGS AFRICA FOR A PERIOD OF 60 MONTHS
CANCELLATIONMWP3024CX,"CANCELLATION: Procure, Hire and Maintenance of Audio-Visual Equipment’s for Eskom Megawatt Park, Academy of Learning, and Research and Innovation Centre for the period of three (3) years on an ‘as and when’ required basis"
E1743CXMWP,TRANSACTIONAL ADVISOR SERVICES TO CONDUCT FEASIBILITY STUDY FOR ESTABLISHMENT OF THE BESS MANUFACTURING FACILITY FOR A PERIOD OF SIX MONTHS.
RFP 201780,"Appointment of a service provider for the implementation of a Payroll, Travel and performance System to support effective and compliant administration at the South Africa Bureau of Standards."
RFP OW 023 2025/26,Appointment of Licensed Real Estate Broker Firm to sell property owned by the Overberg Water Board.
E1507DXFSOU,DRIEDORP BOESMANSKOP 22KV LINE TO WORKSHOP SUBSTATION KORIA 11KV LINE FROM WORKSHOP SUBSTATION WELBEDACHT DAM - VAN STADENSRUST 11KV CAPACITOR BANK FOR A PERIOD OF 13 WEEKS.
E1784GXMPCAM,For Supply and Delivery of Electrical Cables and Earthing Spares Period of 48 Months at Camden Power Station
E1706NTCSAMWPR,"The provision of physical guarding service at NTCSA and national key point Telecommunication sites security requirements for Port Elizabeth, Mthatha and East London areas which consist of high sites situated in the vicinity of Eastern Cape over a period of three (3) years with an option to extend by two (2) years."
E1662NTCSAMWP,Supply and delivery of office stationery for System Operator (SO) on an as and when required basis for a period of three (3) years
COJ/PUBS001/25-26,Appointment of a service provider(s) to provide repairs and maintenance services of fire and rescue equipment for the city of Johannesburg (Emergency Management Services (EMS) on an as-and- when required basis for a period not exceeding three (3) years.
E1766GCDLPMEDR,Medupi Power Station Gate 4 Access Control Building and Weighbridge Project.
SMT04-25-26,"Resealing, Rehabilitation and Resurfacing of Various Roads in the Swellendam Municipal Area for a 3 year period"
SMT11-25-26,Provision of Spray Painting and Panel Beating Services for a 3 year period
SCM 56R OF 24/25,"MAINTENANCE AND SUPPORT FOR ALCATEL OMNIPCX ENTERPRISE PRIVATE AUTOMATIC BRANCH EXCHANGE (PABX). THE SUPPLY, DELIVERY, MAINTENANCE AND SUPPORT OF VSA RAMPAGE, AMETHYST VOICE RECORDING AND COMPATIBLE TELEPHONES."
ERW2401/04,"APPOINTMENT OF SERVICE PROVIDER/S FOR THE SUPPLY, DELIVERY & ASSEMBLING OF OFFICE FURNITURE AT EKURHULENI WATER CARE COMPANY ON AN ‘AS & WHEN REQUIRED’ BASIS FOR THIRTY SIX (36) MONTHS"
JGDM2025/26-004,"APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR THE SUPPLY AND DELIVERY OF GENERAL PPE TO ALL STAFF OF THE JOE GQABI DISTRICT MUNICIPALITY AS WELL AS SPECIALIZED PPE FOR FIRE, RESCUE AND DISASTER MANAGEMENT STAFF OF THE MUNICIPALITY FOR A PERIOD OF THREE (3) YEARS"
ORTIA7874/2025/RFP,Provision for General Building Maintenance at O R Tambo International Airport for a period of sixty (60) months
ZNTD 05376W,"WIMS NO.077440:KZN:DEPARTMENT OF HEALTH: THE APPOINTMENT OF A MULTI-DISCIPLINARY ENTITY TO PROVIDE AN ARCHITECT (PA) ,QUANTITY SURVEYOR, CONSTRUCTION HEALTH AND SAFETY AGENT, ELECTRICAL ENGINEER,MECHANICAL ENGINEER,CIVIL AND STRUCTURAL ENGINEER FOR GENERAL JUSTICE GIZENGA MPANZA REGIONAL HOSPITAL: MODIFICATIONS TO OLD MATERNITY UNIT."
052/2025/EWSS/TRAVEL/RFB,APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR THE PROVISION OF TRAVEL MANAGEMENT SERVICES FOR A PERIOD OF 36 MONTHS
SASSA:03-25-SCM- KZN,Appointment of service provider for disposal (auction) of assets for South African Social Security Agency (SASSA) Kwazulu Natal Region for a period of thirty- six (36) months.
FAIS2025/26 - T003,PROVISION OF ICT ADVISORY SERVICES
RCCH16/2025,FOR THE PROVISIONING OF A RENTAL AGREEMENT FOR ALTERING PRESSURE CARE MATTRESS REPLACEMENT FOR A THREE (3) YEAR PERIOD AT RED CROSS WAR MEMORIAL CHILDREN’S HOSPITAL.
E1775LPMED,"Maintenance, Calibration and Spares Supply of Inlet and Outlet Oxygen Analysers on Boiler Gas Air Heaters Medupi Power Station as in when is required for five (5) Years"
E1567GXMPKOMa,"The Provision of Supply, delivery, Installation, Commissioning and Perform Faulty Finding on Electrical Cable on “As and When” required basis for a period of 24 Months."
RFB010/25/26,PLACEMENT / OUTRIGHT PROCUREMENT OF MALDI – TOF INSTRUMENT FOR NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES INCLUDING SERVICE AND MAINTENANCE FOR A PERIOD OF FIVE (5) YEARS.
T17/2025,SUPPLY AND DELIVERY OF TYRES FOR A PERIOD OF THREE (3) YEARS
ARMD/2025/07,"The supply, installation and commissioning of a new control system to replace the existing redundant control system of the SYNCROLIFT located at Armscor Dockyard, Simonstown"
BID NO: SCMU 06 - 2025/26,TERMS OF REFERENCE FOR THE IMPLEMENTATION OF SKILLS DEVELOPMENT PROGRAMMES FOR ALL PROVINCES ON BEHALF OF THE ETDP SETA: TECHNICAL SKILLS TRAINING: UNEMPLOYED PEOPLE
73014,Improvement of the stormwater drainage infrastructure at OR Tambo International Airport.
TT14//2025,APPOINTMENT OF SERVICE A PANEL OF TRAINING PROVIDERS TO SOURCE FUNDING FOR TRAINING FOR A PERIOD OF THREE TEARS
TT13/2025,APPOINTMENT OF SERVICE PROVIDERS TO PROVIDE TRAINING SERVICES FOR A PERIOD OF THREE YEARS
BID NO: SCMU 07 - 2025/26,TERMS OF REFERENCE FOR THE APPOINTMENT OF SERVICE PROVIDERS FOR TRAINING OF UNEMPLOYED PEOPLE WITH DISABILITIES IN VARIOUS TECHNICAL SKILLS DEVELOPMENT PROGRAMMES
APX/LDPT/NATIONAL TOWING/08/25.,"REQUEST FOR QUOTATION (RFQ) FOR: THE APPOINTMENT IF NATIONAL BUS TOWING SERVICES, SERVICE PROVIDER FOR TOWING OF BUSES BROKEN DOWN ENROUTE, WHICH CANNOT BE REPAIRED AT THE BREAKDOWN SCENE, TO THE NEAREST DEPOT OR SAFE PARKING SPACE AS AND WHEN REQUIRED BIDDERS TO NOTE THAT THE RFQ CLOSING DATE HAS BEEN CHANGED 19 SEPTEMBER 2025 @ 12:00 midday (hand delivery)"
NMMDM 25/06/01 PMU,UPGRADE AND EXTENSION OF THE ZEERUST WASTERWATER TREATMENT WORKS TO 7ML/D: MECHANICAL AND ELECTRICAL INSTALLATION INCLUDES APPURTENANT CIVIL WORKS.
ORTIA7983/2025/RFP,Request for Proposals for the Provision of Professional Services for the Replacement and Upgrades of 36 Standby Diesel Generators Over a Period Not Exceeding Twenty-Eight (28) Months at Airports Company South Africa’s O.R. Tambo International Airport
SANBI: G553/2025,SANBI: G553/2025: REQUEST FOR BIDS FOR THE APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE SOUND ENGINEERING SERVICES AND AUDIO-VISUAL EQUIPMENT FOR THE KIRSTENBOSCH SUMMER SUNSET CONCERTS AND NEW YEAR’S EVE CONCERT FOR A PERIOD OF 5 YEARS AT THE KIRSTENBOSCH NATIONAL BOTANICAL GARDEN
MHLM/MIG/04/2025/2026,"Upgrading of Gravel Roads to Block Paving in Mmutla, Kgotso, Makhalemele and Ekageng Streets in Tswelelang (Phase 1)"
SANBI G554/2025,"SANBI: G554/2025: REQUEST FOR BIDS FOR THE APPOINTMENT OF AN OPERATOR FOR THE KIRSTENBOSCH GIFT SHOP AT THE KIRSTENBOSCH NATIONAL BOTANICAL GARDEN, RHODES DRIVE, NEWLANDS, CAPE TOWN, FOR A PERIOD OF FIVE YEARS"
RFP113/2025,"APPOINTMENT OF AN ACCREDITED, CREDIBLE, EXPERIENCED, AND INDEPENDENT SERVICE PROVIDER (ISP) TO IMPLEMENT A COMPREHENSIVE SUITE OF EMPLOYEE WELLNESS (EW) SERVICES, WHICH INCLUDE AN EMPLOYEE WELLNESS PROGRAMME (EWP) AND AN EMPLOYEE ASSISTANCE PROGRAMME (EAP) FOR A PERIOD OF FIVE YEARS"
E1773CXMWP,"The servicing and maintenance of the deionisation water treatment plant on an ‘as and when’ required basis, for the period of five (5) years."
BID NO: IDT-FSDOE-PM-LP-2025,TERMS OF REFERENCE FOR PROFESSIONAL SERVICE PROVIDERS TO PROVIDE PROFESSIONAL SERVICES FOR THE CONSTRUCTION OF LANGEHOVEN PARK COMPREHENSIVE SCHOOL ON BEHALF OF DOE IN THE FREE STATE PROVINCE
ARC/18/08/2025,"SUPPLY, INSTALLATION AND COMMISSIONING OF HEATING VENTILATION, AND AIR -CONDITIONING (HVAC) AT GLASSHOUSE C17 AT ARC-VIMP"
COR 02/2025,"Supply, installation, repairs and maintenance of Biomatrix for the period of three years"
COR 01/2025,Provision for sim only contract for a period of two years
Bid No: IDT-FSDOE-PSP-RRC1-2025,"TERMS OF REFERENCE (TOR) FOR THE PROCUREMENT OF PROFESSIONAL SERVICES IN CONSORTIUM CONSISTING OF: 1. PROJECT MANAGEMENT, 2. QUANTITY SURVEYING, 3. ARCHITECTURAL, 4. CIVIL ENIGNEERING, 5. STRUCTURAL ENGINEERING, 6. ELECTRICAL ENGINEERING, 7. MECHANICAL ENGINEERING, 8. SOCIAL FACILITATION, AND 9. HEALTH AND SAFETY SERVICES. FOR THE REHABILITATION OF VARIOUS CLUSTER TWO SCHOOLS WITH REPAIRS AND RENOVATION ON BEHALF OF THE DOE PROGRAMME IN THE FREE STATE PROVINCE"
